City,Region,Country,Latitude,Longitude
Braeburn,ME,us,43.2247222,-70.5811111
Bragg,VT,us,43.7197222,-72.3394444
Braggville,MA,us,42.1666667,-71.4805556
Braggville Station,MA,us,42.1625000,-71.4750000
Brainerd Park,CT,us,42.0155556,-72.5786111
Braintree,MA,us,42.2222222,-71.0000000
Braintree Highlands,MA,us,42.1791667,-71.0125000
Braintree Hill,VT,us,43.9694444,-72.6888889
Braleys,MA,us,41.7375000,-70.9708333
Bramanville,MA,us,42.1805556,-71.7708333
Branch Village,RI,us,41.9986111,-71.5491667
Branchville,CT,us,41.2675000,-73.4422222
Brandon,VT,us,43.7980556,-73.0880556
Branford,CT,us,41.2794444,-72.8155556
Branford Hills,CT,us,41.2713889,-72.8461111
Brant Rock,MA,us,42.0861111,-70.6416667
Brantwood Manor,MA,us,42.1633333,-70.8622222
Brassua,ME,us,45.6266667,-69.9127778
Brattle,MA,us,42.4216667,-71.1683333
Brattleboro,VT,us,42.8508333,-72.5583333
Brayton Hill,MA,us,42.6975000,-73.1441667
Brayton Point,MA,us,41.7138889,-71.1833333
Braytonville,MA,us,42.6983333,-73.1305556
Bread Loaf,VT,us,43.9533333,-72.9930556
Breakfast Hill,NH,us,43.0105556,-70.8161111
Breakneck,CT,us,41.8866667,-72.6597222
Breezy Hill,MA,us,42.0319444,-70.8444444
Breezy Point,NH,us,43.9661111,-71.8352778
Bremen,ME,us,44.0013889,-69.4291667
Brenton Village,RI,us,41.4744444,-71.3391667
Brentwood,NH,us,42.9786111,-71.0733333
Brentwood Corners,NH,us,43.0083333,-71.0766667
Bretton Heights,CT,us,41.5436111,-72.6600000
Bretton Woods,NH,us,44.2580556,-71.4416667
Brewer,ME,us,44.7966667,-68.7619444
Brewers Corner,VT,us,43.6191667,-72.8772222
Brewster,MA,us,41.7600000,-70.0833333
Brewster Corner,ME,us,44.7950000,-67.8113889
Briarwood Beach,MA,us,41.7375000,-70.7416667
Brick School Corner,NH,us,42.9391667,-70.9502778
Brickett Place,ME,us,44.2675000,-71.0047222
Bridgeport,CT,us,41.1669444,-73.2052778
Bridgeton,RI,us,41.9655556,-71.7055556
Bridgetown,RI,us,41.4872222,-71.4455556
Bridgewater,CT,us,41.5350000,-73.3666667
Bridgewater,ME,us,46.4277778,-67.8438889
Bridgewater,MA,us,41.9902778,-70.9755556
Bridgewater,NH,us,43.6383333,-71.7369444
Bridgewater,VT,us,43.5880556,-72.6255556
Bridgewater Center,VT,us,43.6163889,-72.6597222
Bridgewater Corner,ME,us,46.4511111,-67.8522222
Bridgewater Corners,VT,us,43.5883333,-72.6563889
Bridgton,ME,us,44.0547222,-70.7133333
Brier,MA,us,42.5894444,-72.9944444
Brigadoon Village,MA,us,42.5847222,-71.0152778
Briggs Corner,ME,us,43.1005556,-70.7125000
Briggs Corner,MA,us,41.9125000,-71.2597222
Briggsville,MA,us,42.7155556,-73.0808333
Brighams Cove,ME,us,43.8394444,-69.8483333
Brighton,ME,us,45.0452778,-69.6952778
Brighton,MA,us,42.3500000,-71.1569444
Brighton Corner,ME,us,43.6663889,-70.2963889
Brightside,MA,us,42.1625000,-72.6333333
Brightview,CT,us,41.2716667,-72.8972222
Brightwater,ME,us,43.8050000,-69.8608333
Brightwood,MA,us,42.1186111,-72.6166667
Brimfield,MA,us,42.1227778,-72.2013889
Brimstone Corner,ME,us,44.2075000,-70.4972222
Brimstone Corner,MA,us,42.0588889,-70.7838889
Brimstone Corner,VT,us,43.9377778,-72.2661111
Bristol,CT,us,41.6716667,-72.9497222
Bristol,ME,us,43.9575000,-69.5097222
Bristol,NH,us,43.5911111,-71.7372222
Bristol,RI,us,41.6769444,-71.2666667
Bristol,VT,us,44.1333333,-73.0794444
Bristol Ferry,RI,us,41.6325000,-71.2541667
Bristol Highlands,RI,us,41.6961111,-71.2877778
Bristol Township,RI,us,41.6838889,-71.2644444
Britanniaville,MA,us,41.9186111,-71.1061111
Brittan Square,MA,us,42.2861111,-71.7875000
Brixham,ME,us,43.1858333,-70.7447222
Brixham Lower Corners,ME,us,43.1805556,-70.7366667
Broad Acres,NH,us,42.7688889,-71.5072222
Broad Brook,CT,us,41.9122222,-72.5455556
Broad Cove,ME,us,44.0377778,-69.4152778
Broadview Park,ME,us,43.6180556,-70.2766667
Brockton,MA,us,42.0833333,-71.0188889
Brockton Heights,MA,us,42.0888889,-71.0652778
Brockway,CT,us,41.3944444,-72.3805556
Brockway Corner,MA,us,42.4427778,-71.5611111
Brockway Landing,CT,us,41.3886111,-72.3888889
Brockways Mills,VT,us,43.2069444,-72.5166667
Bromley Village,VT,us,43.2119444,-72.9436111
Brookfield,CT,us,41.4825000,-73.4100000
Brookfield,MA,us,42.2138889,-72.1027778
Brookfield,NH,us,43.5588889,-71.0658333
Brookfield,VT,us,44.0422222,-72.6038889
Brookfield Center,CT,us,41.4661111,-73.3880556
Brookfield Center,VT,us,44.0202778,-72.6050000
Brookfield Mobile Home Park,MA,us,42.1708333,-72.1305556
Brookhurst,NH,us,43.5080556,-71.2644444
Brooklin,ME,us,44.2661111,-68.5697222
Brookline,MA,us,42.3316667,-71.1216667
Brookline,NH,us,42.7347222,-71.6586111
Brookline,VT,us,43.0316667,-72.6019444
Brookline Village,MA,us,42.3327778,-71.1166667
Brooklyn,CT,us,41.7880556,-71.9502778
Brooks,ME,us,44.5502778,-69.1213889
Brooks,MA,us,42.4138889,-71.8986111
Brooks Place,MA,us,42.0375000,-71.0208333
Brooks Village,MA,us,42.5625000,-72.1077778
Brookside,MA,us,42.1688889,-73.3577778
Brookside,VT,us,44.5936111,-73.0425000
Brookside Station,MA,us,42.6083333,-71.4116667
Brookside Trailer Park,VT,us,43.5936111,-72.9647222
Brooksvale,CT,us,41.4691667,-72.9163889
Brooksville,ME,us,44.3466667,-68.6841667
Brooksville,VT,us,44.0655556,-73.1733333
Brookton,ME,us,45.5297222,-67.7661111
Brookville,MA,us,42.1250000,-71.0097222
Brookwood Estates,VT,us,43.6133333,-72.9325000
Brown Corner,ME,us,46.8983333,-67.9283333
Brownell Corner,MA,us,41.6266667,-71.1025000
Brownfield,ME,us,43.9380556,-70.9091667
Brownington Center,VT,us,44.8227778,-72.1486111
Brownington Village,VT,us,44.8308333,-72.1722222
Browns Corner,CT,us,41.8280556,-72.9769444
Browns Corner,ME,us,44.2258333,-69.8983333
Browns Corner,MA,us,42.4000000,-71.5944444
Browns Corner,NH,us,42.9788889,-71.6113889
Browns Corners,VT,us,44.9683333,-72.9691667
Browns Mill,VT,us,44.6855556,-71.6350000
Browns Point,MA,us,42.8388889,-70.8305556
Brownsville,VT,us,43.4686111,-72.4713889
Brownville,ME,us,45.3069444,-69.0338889
Brownville Junction,ME,us,45.3500000,-69.0527778
Brudickville,RI,us,41.4177778,-71.7302778
Brunswick,ME,us,43.9144444,-69.9658333
Brunswick Springs,VT,us,44.7363889,-71.6327778
Brush Hill Mobile Home Park,MA,us,42.1447222,-72.6347222
Brush Hollow,MA,us,42.3416667,-73.0333333
Brushwood,MA,us,42.1027778,-71.4297222
Bryant Four Corners,MA,us,42.4686111,-72.9325000
Bryant Pond,ME,us,44.3783333,-70.6463889
Bryants Corner,ME,us,44.4377778,-69.0283333
Bryantville,MA,us,42.0438889,-70.8430556
Buckfield,ME,us,44.2894444,-70.3658333
Buckingham,CT,us,41.7122222,-72.5227778
Buckland,CT,us,41.7961111,-72.5511111
Buckland,MA,us,42.5922222,-72.7922222
Buckland Four Corners,MA,us,42.5647222,-72.8041667
Bucks Corner,NH,us,43.7377778,-71.9486111
Bucks Harbor,ME,us,44.6419444,-67.3888889
Bucks Mills,ME,us,44.6266667,-68.7300000
Bucksport,ME,us,44.5736111,-68.7961111
Bucksport Center,ME,us,44.6311111,-68.8344444
Buena Vista Shores,MA,us,41.8097222,-70.9555556
Buffalo,ME,us,46.8269444,-68.4863889
Buffington Corner,MA,us,41.7847222,-71.0319444
Buffum Hill,ME,us,43.2963889,-70.5880556
Buffumville,MA,us,42.1188889,-71.9000000
Bugbee,ME,us,46.7788889,-68.1555556
Bull Run Corner,CT,us,41.9297222,-72.6702778
Bullardville,MA,us,42.6980556,-72.0852778
Bullen Mills,ME,us,44.6958333,-70.0691667
Bulls Bridge,CT,us,41.6755556,-73.5077778
Bullthroat,VT,us,44.6638889,-71.6488889
Bunganuc Landing,ME,us,43.8638889,-70.0225000
Bungy,NH,us,44.8438889,-71.3933333
Bunker Hill,CT,us,41.5711111,-73.0638889
Burdickville,RI,us,41.4180556,-71.7333333
Burdin Corner,ME,us,45.0936111,-69.5313889
Burke Hollow,VT,us,44.6225000,-71.9500000
Burkehaven,NH,us,43.3755556,-72.0713889
Burkettville,ME,us,44.2980556,-69.3183333
Burkinshaws Factory,MA,us,42.6680556,-71.6125000
Burkville,MA,us,42.5063889,-72.7125000
Burleys Corner,MA,us,42.5772222,-70.9902778
Burlington,CT,us,41.7691667,-72.9650000
Burlington,ME,us,45.2091667,-68.4272222
Burlington,MA,us,42.5047222,-71.1961111
Burlington,VT,us,44.4758333,-73.2125000
Burncoat,MA,us,42.3097222,-71.7861111
Burnetts Corner,CT,us,41.3891667,-71.9802778
Burnham,CT,us,41.7991667,-72.6186111
Burnham,ME,us,44.6927778,-69.4280556
Burnham Hollow,VT,us,43.4841667,-73.1477778
Burnside,CT,us,41.7797222,-72.6075000
Burnt Hill,CT,us,41.5741667,-73.0344444
Burnt Landing,ME,us,47.0863889,-68.3680556
Burnt Mill,ME,us,47.1413889,-68.7041667
Burrage,MA,us,42.0291667,-70.8561111
Burrage Corner,MA,us,42.5208333,-72.2250000
Burrville,CT,us,41.8683333,-73.0852778
Burton Corner,ME,us,44.8333333,-69.4763889
Burtts Crossing,MA,us,42.6030556,-71.1916667
Bustins Island,ME,us,43.7988889,-70.0702778
Butlers Corner,ME,us,44.4075000,-69.1016667
Butlers Corners,VT,us,44.5102778,-73.0844444
Butlerville,MA,us,42.1527778,-72.4041667
Butterfield Landing,ME,us,45.7105556,-67.8600000
Butternut,VT,us,43.3752778,-73.2027778
Buttonwoods,RI,us,41.6852778,-71.4191667
Buxton,ME,us,43.6377778,-70.5194444
Buxton Center,ME,us,43.6486111,-70.5416667
Buzzards Bay,MA,us,41.7452778,-70.6186111
Byfield,MA,us,42.7597222,-70.9486111
Byram,CT,us,41.0041667,-73.6541667
Byron,ME,us,44.7219444,-70.6311111
Cable Road,NH,us,42.9913889,-70.7650000
Cabot,VT,us,44.4013889,-72.3127778
Cadys Corners,MA,us,42.1680556,-72.5055556
Cadys Falls,VT,us,44.5780556,-72.6122222
Cahoon Hollow,MA,us,41.9444444,-69.9861111
Cain Crest Trailer Park,ME,us,43.1327778,-70.6980556
Calais,ME,us,45.1888889,-67.2791667
Caldwell Corner,ME,us,44.1719444,-70.4588889
Calhoun Corners,CT,us,41.8036111,-73.3822222
California,ME,us,47.0691667,-68.1063889
Cambridge,ME,us,45.0241667,-69.4744444
Cambridge,MA,us,42.3750000,-71.1061111
Cambridge,VT,us,44.6447222,-72.8766667
Cambridge Junction,VT,us,44.6491667,-72.8138889
Cambridgeport,MA,us,42.3605556,-71.1072222
Cambridgeport,VT,us,43.1513889,-72.5608333
Camden,ME,us,44.2097222,-69.0652778
Camp,MA,us,42.3900000,-71.2186111
Camp Ashmere,MA,us,42.4441667,-73.0791667
Camp Avoda,MA,us,41.8661111,-70.8641667
Camp Barton,MA,us,42.1541667,-71.8958333
Camp Becket,MA,us,42.2916667,-73.0791667
Camp Bement,MA,us,42.1805556,-71.9650000
Camp Berkshire,MA,us,42.0313889,-72.7611111
Camp Bob White,MA,us,42.2263889,-71.4688889
Camp Breezy Meadow,MA,us,42.1738889,-71.4436111
Camp Brook,VT,us,43.8502778,-72.6936111
Camp Burgess,MA,us,41.6977778,-70.4555556
Camp Cabot,MA,us,42.4000000,-71.2325000
Camp Caravan,MA,us,42.6427778,-72.1547222
Camp Chacalot,MA,us,41.8119444,-70.6500000
Camp Chappa Challa,MA,us,42.0500000,-70.6666667
Camp Chimney Corners,MA,us,42.2811111,-73.0722222
Camp Cielo Celeste,MA,us,42.6019444,-71.4458333
Camp Collier,MA,us,42.6188889,-71.9644444
Camp Danbee,MA,us,42.4427778,-73.0758333
Camp Edwards,MA,us,41.6569444,-70.5444444
Camp Ellis,ME,us,43.4636111,-70.3808333
Camp Emerson,MA,us,42.4325000,-73.1333333
Camp Forest Lake,NH,us,42.7886111,-72.3600000
Camp Glenmere,MA,us,42.1861111,-73.1936111
Camp Green Eyrie,MA,us,42.4972222,-71.5972222
Camp Greylock,MA,us,42.3000000,-73.0680556
Camp Grounds,VT,us,44.9088889,-72.8838889
Camp Gundalow,NH,us,43.0300000,-70.8477778
Camp Hedding,NH,us,43.0427778,-71.0322222
Camp Herbron,MA,us,41.9097222,-71.3013889
Camp Howe,MA,us,42.4519444,-72.7930556
Camp Immaculate Heart,MA,us,42.6458333,-71.4950000
Camp Jayson,MA,us,42.1875000,-73.1980556
Camp Kingsmont,MA,us,42.3013889,-73.4144444
Camp Kinneywood,MA,us,42.2972222,-71.8625000
Camp Kiwanis,MA,us,42.6961111,-71.3772222
Camp Lenore,MA,us,42.4397222,-73.0930556
Camp Lincoln Hill,MA,us,42.0708333,-71.2152778
Camp Mah-Kee-Nac,MA,us,42.3402778,-73.3097222
Camp Maquam,VT,us,44.9027778,-73.1661111
Camp Marion White,MA,us,42.4152778,-73.3166667
Camp Mary Day,MA,us,42.3272222,-71.3263889
Camp Massapoag,MA,us,42.6500000,-71.4983333
Camp Meadowlark,MA,us,42.2069444,-73.2111111
Camp Merrill,MA,us,42.4888889,-73.2452778
Camp Merriwood,MA,us,41.7930556,-71.1041667
Camp Mishannock,MA,us,41.9555556,-70.7388889
Camp Mohawk,MA,us,42.5336111,-73.2008333
Camp Muriel Flagg,MA,us,42.7411111,-73.1855556
Camp Nashoba,MA,us,42.6027778,-71.4480556
Camp Neyati,MA,us,42.1972222,-71.9430556
Camp Noquochoke,MA,us,41.5958333,-71.0633333
Camp Norse,MA,us,41.9366667,-70.7458333
Camp Notre Dame,NH,us,42.9200000,-72.4377778
Camp Ousamequin,MA,us,42.0069444,-70.8505556
Camp Resolute,MA,us,42.4222222,-71.5875000
Camp Rockne,MA,us,41.8525000,-70.6772222
Camp Romaca,MA,us,42.4269444,-73.1330556
Camp Rowe,MA,us,42.6894444,-72.8980556
Camp Russell,MA,us,42.4116667,-73.3236111
Camp Sayre,MA,us,42.2333333,-71.0944444
Camp Sea Haven,MA,us,42.7375000,-70.7888889
Camp Snipatuit,MA,us,41.7650000,-70.8722222
Camp Spruce Hill,MA,us,42.0436111,-73.0250000
Camp Squanto,MA,us,41.8308333,-70.6375000
Camp Stevenson,MA,us,42.4758333,-73.2827778
Camp Sumner,MA,us,42.4875000,-73.2416667
Camp Taconic,MA,us,42.4527778,-73.0916667
Camp Ted,MA,us,42.3972222,-71.2286111
Camp Titicut,MA,us,41.9333333,-70.9994444
Camp Virginia,MA,us,42.4250000,-71.5805556
Camp Wakitatina,MA,us,42.6002778,-71.4508333
Camp Wampatuck,MA,us,42.0638889,-70.8630556
Camp Warwick,MA,us,42.6986111,-72.3180556
Camp Wavus,ME,us,44.1858333,-69.4913889
Camp Welch,MA,us,41.8166667,-71.0875000
Camp Witawentin,MA,us,42.4750000,-73.2863889
Camp Woronoak,MA,us,42.1533333,-72.8708333
Camp Wyoma,MA,us,42.4283333,-73.1258333
Camp Yomechas,MA,us,41.8597222,-70.8597222
Campbell,ME,us,46.7730556,-67.9619444
Campbell Corner,VT,us,43.8336111,-72.3113889
Campbells Corner,VT,us,44.5916667,-72.3319444
Campbells Station,MA,us,42.1305556,-71.2986111
Campello,MA,us,42.0541667,-71.0208333
Campground Landing,MA,us,41.8527778,-70.0069444
Campton Hollow,NH,us,43.8233333,-71.6413889
Campton Lower Village,NH,us,43.8588889,-71.6333333
Campton Station,NH,us,43.8536111,-71.6513889
Campton Upper Village,NH,us,43.8658333,-71.6386111
Campville,CT,us,41.7372222,-73.1061111
Canaan,CT,us,42.0272222,-73.3297222
Canaan,ME,us,44.7616667,-69.5619444
Canaan,NH,us,43.6475000,-72.0122222
Canaan,VT,us,44.9961111,-71.5388889
Canaan Center,NH,us,43.6802778,-72.0530556
Canaan Street,NH,us,43.6652778,-72.0427778
Canaan Valley,CT,us,42.0405556,-73.2572222
Canada Mills,MA,us,42.3730556,-71.8277778
Candia,NH,us,43.0777778,-71.2772222
Candia Four Corners,NH,us,43.0613889,-71.2888889
Candlewood Knolls,CT,us,41.4794444,-73.4638889
Candlewood Lake Club,CT,us,41.4944444,-73.4408333
Candlewood Orchards,CT,us,41.4686111,-73.4366667
Candlewood Pines,CT,us,41.4566667,-73.4533333
Candlewood Point,CT,us,41.5363889,-73.4411111
Candlewood Shores,CT,us,41.4819444,-73.4425000
Candlewood Springs,CT,us,41.5597222,-73.4400000
Canedys Corner,MA,us,41.8013889,-70.9763889
Cannondale,CT,us,41.2163889,-73.4258333
Cannonville,MA,us,41.6597222,-70.7986111
Canobie Lake,NH,us,42.8055556,-71.2455556
Canonchet,RI,us,41.4900000,-71.7333333
Canterbury,CT,us,41.6983333,-71.9713889
Canterbury,NH,us,43.3369444,-71.5658333
Canterbury Station,NH,us,43.3286111,-71.6091667
Canton,CT,us,41.8244444,-72.8941667
Canton,ME,us,44.4405556,-70.3158333
Canton,MA,us,42.1583333,-71.1452778
Canton Center,CT,us,41.8563889,-72.9155556
Canton Junction,MA,us,42.1625000,-71.1625000
Canton Point,ME,us,44.4691667,-70.2983333
Canton Valley,CT,us,41.8341667,-72.8922222
Cape Cottage,ME,us,43.6269444,-70.2166667
Cape Elizabeth,ME,us,43.5636111,-70.2005556
Cape Neddick,ME,us,43.1936111,-70.6213889
Cape Porpoise,ME,us,43.3725000,-70.4386111
Cape Rosier,ME,us,44.3313889,-68.7994444
Caratunk,ME,us,45.2338889,-69.9905556
Cardinal Heights,MA,us,42.0611111,-71.9319444
Cardville,ME,us,45.0558333,-68.5994444
Carey Corner,MA,us,42.3733333,-73.3463889
Caribou,ME,us,46.8605556,-68.0125000
Carlisle,MA,us,42.5291667,-71.3500000
Carlisle Station,MA,us,42.5361111,-71.3975000
Carmel,ME,us,44.7975000,-69.0516667
Carolina,RI,us,41.4569444,-71.6638889
Carpenters Corner,RI,us,41.8216667,-71.3566667
Carr Corner,ME,us,45.0283333,-69.2375000
Carrabassett,ME,us,45.0777778,-70.2125000
Carriveau Mill,ME,us,47.2161111,-68.3686111
Carroll,ME,us,45.4144444,-68.0386111
Carroll,NH,us,44.2983333,-71.5411111
Carroll Corners,CT,us,41.9263889,-72.7655556
Carrs Corner,ME,us,44.4400000,-69.4094444
Carson,ME,us,46.8436111,-68.1347222
Carterville,MA,us,42.3883333,-71.6458333
Carthage,ME,us,44.6241667,-70.4736111
Carver,MA,us,41.8833333,-70.7630556
Carvers Corner,ME,us,44.2883333,-69.0305556
Cary,ME,us,45.9952778,-67.8625000
Carys Mills,ME,us,46.1019444,-67.8727778
Caryville,MA,us,42.1333333,-71.4483333
Casagmo,CT,us,41.2883333,-73.4972222
Cascade,NH,us,44.4494444,-71.1930556
Casco,ME,us,44.0066667,-70.5233333
Case Corner,CT,us,41.8358333,-72.7708333
Cash Corner,ME,us,43.6300000,-70.2927778
Cass Corner,ME,us,44.9036111,-69.6994444
Castine,ME,us,44.3877778,-68.8002778
Castle Harmony,ME,us,44.9411111,-69.5088889
Castleton,VT,us,43.6105556,-73.1802778
Castleton Corners,VT,us,43.6083333,-73.2083333
Cataumet,MA,us,41.6661111,-70.6202778
Cataumet Station,MA,us,41.6655556,-70.6138889
Cathance,ME,us,43.9586111,-69.9302778
Cavendish,VT,us,43.3819444,-72.6086111
Cavendish Center,VT,us,43.4100000,-72.6061111
Cayenne,MA,us,42.1305556,-72.6375000
Cedar,ME,us,45.0580556,-67.4644444
Cedar,MA,us,42.1230556,-71.2638889
Cedar Beach,CT,us,41.1783333,-73.0983333
Cedar Beach,VT,us,44.2916667,-73.3033333
Cedar Bushes,MA,us,41.8972222,-70.5500000
Cedar Grove,ME,us,44.1161111,-69.7636111
Cedar Grove,MA,us,42.2805556,-71.0583333
Cedar Heights,CT,us,41.4480556,-73.4361111
Cedar Hill,MA,us,42.1333333,-71.2833333
Cedar Lake,CT,us,41.4013889,-72.5050000
Cedar Land,CT,us,41.4738889,-73.2263889
Cedar Waters,NH,us,43.1263889,-71.0708333
Cedarhurst,CT,us,41.4266667,-73.2216667
Cedarville,MA,us,41.8102778,-70.5558333
Cedarville Landing,MA,us,41.8138889,-70.5416667
Cedarwood,MA,us,42.3708333,-71.2630556
Cemetery Corners,NH,us,42.9630556,-70.8408333
Center Barnstead,NH,us,43.3391667,-71.2600000
Center Belmont,ME,us,44.3758333,-69.1230556
Center Conway,NH,us,43.9947222,-71.0613889
Center Effingham,NH,us,43.7394444,-71.0094444
Center Groton,CT,us,41.3836111,-72.0283333
Center Harbor,NH,us,43.7097222,-71.4608333
Center Haverhill,NH,us,44.0769444,-71.9861111
Center Lebanon,ME,us,43.4147222,-70.9177778
Center Lovell,ME,us,44.1794444,-70.8925000
Center Minot,ME,us,44.1336111,-70.3163889
Center Montville,ME,us,44.4466667,-69.2466667
Center Ossipee,NH,us,43.7550000,-71.1525000
Center Rutland,VT,us,43.6044444,-73.0119444
Center Sandwich,NH,us,43.8075000,-71.4397222
Center Strafford,NH,us,43.2700000,-71.1258333
Center Tuftonboro,NH,us,43.6541667,-71.2477778
Center Vassalboro,ME,us,44.4100000,-69.6305556
Centerbrook,CT,us,41.3513889,-72.4163889
Centerdale,RI,us,41.8563889,-71.4791667
Centertown,VT,us,43.6608333,-72.3816667
Centerville,CT,us,41.3838889,-72.9075000
Centerville,ME,us,44.7055556,-67.6794444
Centerville,MA,us,41.6486111,-70.3486111
Centerville,RI,us,41.6963889,-71.5230556
Centerville,VT,us,44.6191667,-72.5866667
Central Falls,RI,us,41.8905556,-71.3927778
Central Landing,ME,us,43.7361111,-70.1080556
Central Park,NH,us,43.2333333,-70.8825000
Central Square,MA,us,42.4911111,-71.1511111
Central Village,CT,us,41.7227778,-71.9072222
Central Village,MA,us,41.5736111,-71.0916667
Centralville,MA,us,42.6555556,-71.3055556
Centre Mills,MA,us,41.9750000,-71.1852778
Chadbournes Mills,ME,us,43.6263889,-70.7222222
Chadwick Square,MA,us,42.2902778,-71.8097222
Chadwicks Folly,MA,us,41.3197222,-69.9902778
Chaffeeville,CT,us,41.7947222,-72.2088889
Chaffinville,MA,us,42.3361111,-71.8333333
Chamberlain,ME,us,43.8919444,-69.4777778
Chambers Corner,ME,us,44.0775000,-70.5505556
Chandler Cove Landing,ME,us,43.7158333,-70.1266667
Chandler Hill,MA,us,42.2736111,-71.7916667
Chandlers Mills,NH,us,43.3580556,-72.2483333
Chapinville,MA,us,42.3369444,-71.6250000
Chaplin,CT,us,41.7947222,-72.1277778
Chapman,ME,us,46.6480556,-68.1613889
Chappaquiddick,MA,us,41.3872222,-70.5050000
Chappaquoit,MA,us,41.6041667,-70.6500000
Charlemont,MA,us,42.6277778,-72.8702778
Charles Chase Corner,ME,us,43.2941667,-70.5894444
Charles River Grove,MA,us,42.0916667,-71.4736111
Charles River Station,MA,us,42.2622222,-71.2630556
Charles River Village,MA,us,42.2605556,-71.2616667
Charleston,ME,us,45.0850000,-69.0411111
Charlestown,MA,us,42.3777778,-71.0625000
Charlestown,NH,us,43.2386111,-72.4250000
Charlestown,RI,us,41.3830556,-71.6422222
Charlestown Beach,RI,us,41.3680556,-71.6283333
Charlotte,ME,us,45.0211111,-67.2458333
Charlotte,VT,us,44.3097222,-73.2613889
Charlton,MA,us,42.1355556,-71.9705556
Charlton City,MA,us,42.1458333,-71.9888889
Charlton Depot,MA,us,42.1730556,-71.9791667
Chartley,MA,us,41.9486111,-71.2263889
Chasanna Acres,VT,us,43.6430556,-72.9602778
Chase Corner,ME,us,44.7475000,-70.4386111
Chase Mills,ME,us,44.2597222,-70.2919444
Chase Village,NH,us,43.1105556,-71.7513889
Chases Grove,NH,us,42.8616667,-71.2172222
Chases Mill,NH,us,43.7211111,-71.0030556
Chases Pond,ME,us,43.1880556,-70.6525000
Chaseville,MA,us,42.0416667,-71.8972222
Chateauguay,VT,us,43.6602778,-72.6952778
Chatham,MA,us,41.6819444,-69.9602778
Chatham,NH,us,44.1644444,-71.0116667
Chatham Port,MA,us,41.7027778,-69.9700000
Chatsworth Village,CT,us,41.9383333,-72.7944444
Cheapside,MA,us,42.5722222,-72.5861111
Chebeague Island,ME,us,43.7408333,-70.1086111
Checkerberry Village,VT,us,44.6291667,-73.1444444
Cheever,NH,us,43.7988889,-71.9108333
Chelmsford,MA,us,42.5997222,-71.3677778
Chelmsford Center,MA,us,42.5958333,-71.2027778
Chelsea,ME,us,44.2502778,-69.7177778
Chelsea,MA,us,42.3916667,-71.0333333
Chelsea,VT,us,43.9897222,-72.4480556
Chepachet,RI,us,41.9150000,-71.6719444
Chepiwanoxet,RI,us,41.6727778,-71.4486111
Cherry Park,CT,us,41.8113889,-72.8875000
Cherry Valley,MA,us,42.2430556,-71.8736111
Cherry Valley,RI,us,41.8708333,-71.6750000
Cherryfield,ME,us,44.6072222,-67.9263889
Chesham,NH,us,42.9305556,-72.1491667
Cheshire,CT,us,41.4988889,-72.9011111
Cheshire,MA,us,42.5619444,-73.1633333
Cheshire Harbor,MA,us,42.5938889,-73.1419444
Chester,CT,us,41.4030556,-72.4513889
Chester,ME,us,45.4086111,-68.5002778
Chester,MA,us,42.2791667,-72.9791667
Chester,NH,us,42.9566667,-71.2577778
Chester,VT,us,43.2627778,-72.5955556
Chester Center,MA,us,42.2902778,-72.9250000
Chesterfield,CT,us,41.4272222,-72.2150000
Chesterfield,MA,us,42.3916667,-72.8402778
Chesterfield,NH,us,42.8872222,-72.4708333
Chesterville,ME,us,44.5511111,-70.0866667
Chestnut Hill,MA,us,42.3305556,-71.1666667
Chestnut Hill Meeting House,MA,us,42.0450000,-71.5786111
Chestnut Tree Corner,MA,us,41.8283333,-71.1444444
Chesuncook,ME,us,46.0602778,-69.4100000
